Comment Number (ID),Nickname,User @,User URL,Comment Text,Time,Likes,Profile Picture URL,Is 2nd Level Comment,User Replied To,Number of Replies
828,Capri sun,pascal.acid,https://www.tiktok.com/@pascal.acid,@paulinaachan ✨siemse✨,05.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/8b1a07bf43ba468cea3b6cd583d6627d~c5_100x100.jpg?x-expires=1702054800&x-signature=M5QeA6dsZz3Ps5X2leuowLceVCM%3D,No,---,0
829,gamingchecker,gamingchecker007,https://www.tiktok.com/@gamingchecker007,pidzda blead,05.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4546d0602029852e548692e82e3d2467~c5_100x100.jpg?x-expires=1702054800&x-signature=lgIZb1hW886hmBmlFxV%2Fe92XG6M%3D,No,---,0
830,Lynn | 21,o.74_lynn,https://www.tiktok.com/@o.74_lynn,so sympathisch🥰,05.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2701446f85e8925ea31f006bb605c496~c5_100x100.jpg?x-expires=1702054800&x-signature=MVdwD%2BiCSXzLIqc2uYfRTpnoBwI%3D,No,---,0
831,Soft Rain,_soft_rain,https://www.tiktok.com/@_soft_rain,Sympathisch und auch in der richtigen Partei 😊,05.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/96acd8ceb467ec0035ad23409769e307~c5_100x100.jpg?x-expires=1702054800&x-signature=q0E0saX6WJeD2DuqNqWVhsnU3V8%3D,No,---,0
832,user737839264147293616382,user6388272552787,https://www.tiktok.com/@user6388272552787,Sie wär richtig für das Amt! Leider wird sie weggemobbt weil zu jung… wie immer.,05.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0dfd4e56719755d88c152a2f38c55b91~c5_100x100.jpg?x-expires=1702054800&x-signature=OhmDe1RiZ1qknzGulVCuiwBqwTk%3D,No,---,0
833,Kyris,georg3377,https://www.tiktok.com/@georg3377,Wenn Sie kommt,dann kommt der Regen,05.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a7bfcfff854b20c0794d77a4105b0c5e~c5_100x100.jpg?x-expires=1702054800&x-signature=jWpX0maZ9fAcznGvFxHSRQqm%2Fw8%3D,No,---,0
834,Simon,simon.khnr,https://www.tiktok.com/@simon.khnr,Nein zu Grün🤮,02.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/07f04396b32c46e4082286ecc71b9986~c5_100x100.jpg?x-expires=1702054800&x-signature=R8n%2FmLII64%2FTpMZrCMJRQgI%2Ff5A%3D,No,---,0
835,klaus187,klaus1874,https://www.tiktok.com/@klaus1874,Wichtigste Regel: Niemals GRÜNE wählen!!!,06.09.21,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1658102565898246~c5_100x100.jpg?x-expires=1702054800&x-signature=7wcAY2fX1GFcbPosMCFeI8yyaNQ%3D,No,---,0
836,~Alex~ 𓆉,alex_andherproblems,https://www.tiktok.com/@alex_andherproblems,Sag mal sind Handys und so eig. Umweltfreundlich 😬,06.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/7490c1d720eb1341ab1560439e80070a~c5_100x100.jpg?x-expires=1702054800&x-signature=wmDsg0kr5em9y%2FKnP5dcEuw6nrc%3D,No,---,0
837,imperialtrends66,imperialtrends66,https://www.tiktok.com/@imperialtrends66,blenderbock,06.09.21,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/7003412702324326405~c5_100x100.jpg?x-expires=1702054800&x-signature=d0mN%2Btm3MdAD7fLmAyslNf30PTs%3D,No,---,0
838,Kevin,nikeda77,https://www.tiktok.com/@nikeda77,Die nervt ….,06.09.21,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1702054800&x-signature=3BIf08pZxVHHGSPR9mjSbc6v7zQ%3D,No,---,0
839,Ala🌼,__ala..__,https://www.tiktok.com/@__ala..__,Altparteien nein danke.,06.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/35279a7863a3479143f336831ff83b95~c5_100x100.jpg?x-expires=1702054800&x-signature=1xb5dqSHBLNSvVQUAqZhRppBq7o%3D,No,---,0
840,user481815378715,w.wiggers,https://www.tiktok.com/@w.wiggers,@das sind Argumente..zur .Wahl verdächtigt,06.09.21,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1702054800&x-signature=3BIf08pZxVHHGSPR9mjSbc6v7zQ%3D,No,---,0
841,Tina Neumann,tinaneumann5,https://www.tiktok.com/@tinaneumann5,💪🏼💚,06.09.21,0,https://p77-sign-sg-lite.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/smga44b5f978c6ed45a5200dda6e3f74b7f.jpg?x-expires=1702054800&x-signature=h1%2FXgdPMb%2FXX9GMNlzkDg95j3rI%3D,No,---,0
842,Jeikobu,jj.hoyovers,https://www.tiktok.com/@jj.hoyovers,ist das überhaupt ein echtes? sicher genau so legit wie ihr Lebenslauf,02.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/2f6ed62600784d3eba458373299acddd~c5_100x100.jpg?x-expires=1702054800&x-signature=cHOo5Vs9paQ0TtYnSpUBKXL4ln4%3D,No,---,0
843,Svb307,svb307,https://www.tiktok.com/@svb307,SMS ist das nicht 80iger???,06.09.21,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1682269691943937.jpg?x-expires=1702054800&x-signature=1S6hENv5k9S%2BzClGNeRhlx8Q2nU%3D,No,---,0
844,Lisa,lisa.brim,https://www.tiktok.com/@lisa.brim,2031 jugendwort simsen,06.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7e702a7b27ad54ff47dff87f1ba21f67~c5_100x100.jpg?x-expires=1702054800&x-signature=5RZI%2F8W7PTZAh7iB1dcdD7BGEGQ%3D,No,---,0
845,hooyomacaan,ummuntaha132,https://www.tiktok.com/@ummuntaha132,Ich finde sie sympathisch 💚💚💚,06.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/875d6f7a6a2a2bb92f828049d0d439bc~c5_100x100.jpg?x-expires=1702054800&x-signature=4k70C2%2FkmbmT6%2BXBZAF67klspd4%3D,No,---,0
846,Dirk Cules🇩🇪🤝🇺🇦,dirkcules,https://www.tiktok.com/@dirkcules,Nur noch grün 💚 💚 💚,06.09.21,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1651574669676549~c5_100x100.jpg?x-expires=1702054800&x-signature=odzm36sbHeamaHWiPKG6%2B8nu22A%3D,No,---,0
847,whitesnake ༽,whaitschnoik,https://www.tiktok.com/@whaitschnoik,Ne richtige Moni. 😅,02.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8d72dc2231647c98f5cbd275a900b47f~c5_100x100.jpg?x-expires=1702054800&x-signature=UVOxEXt97K92i1n3W1RaQMl6JYw%3D,No,---,0
848,Niklas,n_whr,https://www.tiktok.com/@n_whr,@moritz.gerlach,02.09.21,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/dae76bbfba711f4a7fabafd36bec2102~c5_100x100.jpg?x-expires=1702054800&x-signature=4L4%2BmFmHqy9wFg9gwsy1By7Mp9w%3D,No,---,0
849,Mia 👹🤍,miaaaa__02,https://www.tiktok.com/@miaaaa__02,Digga ganz kurz nur weil man jemanden sympathisch findet müsst ihr ja nd gleich mobben oder so i mean wenn ich sie sympathisch finde muss sie nd wähle,06.09.21,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1656068032077829~c5_100x100.jpg?x-expires=1702054800&x-signature=PZhc8gYWA9%2BQPjRT4aSz%2BGqApTA%3D,No,---,0
850,Viva Bavaria,joho_bavaria,https://www.tiktok.com/@joho_bavaria,Warum kein Fairphone ?,06.09.21,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d1c307dd79d512ae472b8642e6c19882~c5_100x100.jpg?x-expires=1702054800&x-signature=sEzFlL9YDA4uwuIo7tHC3X6izNw%3D,No,---,0
851,👞,accountquit_,https://www.tiktok.com/@accountquit_,die haben das auf cap cut geschnitten 💀,06.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b0d8854101122358822a496d28aa4ecd~c5_100x100.jpg?x-expires=1702054800&x-signature=inFi9wJTG7txb%2FNWTGR%2BelHhaqc%3D,No,---,0
852,Henry_3422,henry_3422,https://www.tiktok.com/@henry_3422,Unkraut,02.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/dce45fc22e9a860f9a9e15dd5c5ac7f7~c5_100x100.jpg?x-expires=1702054800&x-signature=Qm9GWpj2Xb7sn3HEQoAmJd91Q0U%3D,No,---,0
853,Jason,jason.os,https://www.tiktok.com/@jason.os,und jetzt 😂. Was soll einem das jetzt sagen. Das Wahlprogramm ist immer noch nicht ausgereift und nicht überdacht 😂,06.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/23456c5440a4a3eac23f3addce5e7947~c5_100x100.jpg?x-expires=1702054800&x-signature=7zdFihGS3%2FEGojWgTpQo%2BKO2Tjs%3D,No,---,0
854,Ghost recon breakpoint,ghosteecon.breakpoint,https://www.tiktok.com/@ghosteecon.breakpoint,Simsin 😖,06.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/91db669acfbd66dab5dc4884764fdc3e~c5_100x100.jpg?x-expires=1702054800&x-signature=ANcPNnpzbBWkL3RKIKFsA7AA%2FUs%3D,No,---,0
855,My aestethic live 🌿🥑,miss.bixch,https://www.tiktok.com/@miss.bixch,Super sypathisch nir leider diw falsche Partei,06.09.21,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1348d2459b47702cea4dbbef5829e9ac~c5_100x100.jpg?x-expires=1702054800&x-signature=Lambor13QS4fhS1v%2BBn4tcLAcQA%3D,No,---,0
856,elisabeth15152020,elisabeth15152020,https://www.tiktok.com/@elisabeth15152020,Nur noch AFD 💙💙,06.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4b8a02f924c9d29f6a0a8989404541aa~c5_100x100.jpg?x-expires=1702054800&x-signature=nCvas57VXJSwpGzjxKloAoc0ha8%3D,No,---,0
857,Steven,steven.mse,https://www.tiktok.com/@steven.mse,Versteh nicht wieso hier so viele sind die sie gut finden. Ich mein gibt echt keine Menschen mehr die vernünftig denken ?,06.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/21860055a47dbc6b6f111e83156f6bea~c5_100x100.jpg?x-expires=1702054800&x-signature=n8Ki9xo%2BtwBrn9io8Hpn7lhF4HQ%3D,No,---,0
858,Frank,alt_aber_bezahlt,https://www.tiktok.com/@alt_aber_bezahlt,Frage : verträgt sich ein Bus mit Ihrem Wahlkampfprogramm ?? 😂😂,06.09.21,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1635496458840070~c5_100x100.jpg?x-expires=1702054800&x-signature=AyXLlXrUIRGwvSmRIo0r5Gh9PmQ%3D,No,---,0
859,lilly,lillyevh,https://www.tiktok.com/@lillyevh,finde sie total sympathisch,02.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7679551c2d8cf6053f5d2c62fad2b1a8~c5_100x100.jpg?x-expires=1702054800&x-signature=TVPlTz7uA9J3a8vvcPT%2FZOXKJM4%3D,No,---,0
860,Энди🇷🇺,andy_27194russ,https://www.tiktok.com/@andy_27194russ,Unsympathisch,06.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/db24484424eb36ef16e22bec96ce0b5f~c5_100x100.jpg?x-expires=1702054800&x-signature=fsMh0792c2R3pR2P8TN0dq4MwbA%3D,No,---,0
861,schiwa 🫶🏼,schiwa.k,https://www.tiktok.com/@schiwa.k,Habt ihr ein Sommer neben an gelesen? Sie ist einfach genau wie die Mutter von Samantha,02.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/eead7912a03a6afb81dd03a38c50bef1~c5_100x100.jpg?x-expires=1702054800&x-signature=XAFLKQa7jwcsgRamgv%2FXdpBYSwg%3D,No,---,0
862,A,ak05005,https://www.tiktok.com/@ak05005,Eine gute Frau,02.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/810d0cc7c310300785a81b3749c95f7a~c5_100x100.jpg?x-expires=1702054800&x-signature=c%2FVsNTV9CChfXJ8%2FMTlQX49Swmc%3D,No,---,0
863,lui,lumarkgrafen,https://www.tiktok.com/@lumarkgrafen,wenn die Kanzlerin wird könnt ihr bald laufen 😂😂😂😂,07.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/82431db844e9e791550d6b2781e8ac55~c5_100x100.jpg?x-expires=1702054800&x-signature=5s0fE2GPYFBcEBC8IWAnYQb8Cuk%3D,No,---,0
864,jx.bx14,jx.bx14,https://www.tiktok.com/@jx.bx14,NEIN,07.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/c0da2915521be9741a3db8ca281044d1~c5_100x100.jpg?x-expires=1702054800&x-signature=NUQMRIkkR9SR7exG9q%2BLtS%2FNDUU%3D,No,---,0
865,jx.bx14,jx.bx14,https://www.tiktok.com/@jx.bx14,NEIN ZU DEN GRÜNEN,07.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/c0da2915521be9741a3db8ca281044d1~c5_100x100.jpg?x-expires=1702054800&x-signature=NUQMRIkkR9SR7exG9q%2BLtS%2FNDUU%3D,No,---,0
866,Abc11234,abc12334567888,https://www.tiktok.com/@abc12334567888,Sympathisch wie ein Baum,07.09.21,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1663440984747014~c5_100x100.jpg?x-expires=1702054800&x-signature=mGTUpZobOTP0pmigqQPhoaiGr%2BE%3D,No,---,0
867,Luc,luc1234444,https://www.tiktok.com/@luc1234444,scheint ne sympathisch Frau zu sein als Kanzlerin aber glaube ich ungeeignet,07.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c387e0bb292eb770cede15261f256147~c5_100x100.jpg?x-expires=1702054800&x-signature=M2hYXSlRVL%2Fy%2B0LFBUqGDaDUFAY%3D,No,---,0
868,MaLa0404,lamabarrud,https://www.tiktok.com/@lamabarrud,Die anderen reden über Politik und die Grünen reden übers Handy... Wollen die alle Stimmen von TikTok bekommen, wenn hier alle 18 sind?,07.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/627e7578528e63ea6384c0afd6617721~c5_100x100.jpg?x-expires=1702054800&x-signature=21osbT%2B38ozc6NYEqX699vne0lQ%3D,No,---,0
869,Jannes,jannes.smr,https://www.tiktok.com/@jannes.smr,💚,07.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/363b55447e4c3527882062e07ad20d36~c5_100x100.jpg?x-expires=1702054800&x-signature=WRxSck9dQ7fRt50X5Z2XknaBcNE%3D,No,---,0
870,Peter Skarupa892,vonskarupinski,https://www.tiktok.com/@vonskarupinski,Wayne ?,07.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/62b79be0219f239bcd40d9317a38e40f~c5_100x100.jpg?x-expires=1702054800&x-signature=yFyhWI%2FSsyszRtSffhOfCsnag9w%3D,No,---,0
871,Klaus,itsklausrighthere,https://www.tiktok.com/@itsklausrighthere,Danke aber nein danke.,07.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/0fdfffbb7df3aac6c43ac70e76de5e1e~c5_100x100.jpg?x-expires=1702054800&x-signature=GI76PAsHN263us6fOsMdORevwnA%3D,No,---,0
872,Maria,user4663279006411,https://www.tiktok.com/@user4663279006411,@annika.hlvs sie redet wie phillip amtor,07.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/11550e71b35f5f2d8e493c924179f64f~c5_100x100.jpg?x-expires=1702054800&x-signature=UYGs6cDVkoEgkJZTF2F3%2BlbzAD0%3D,No,---,0
873,MAKSWITHKS,maksberlin_,https://www.tiktok.com/@maksberlin_,DIE BASIS - Zum ersten mal habe ich das Gefühl es gibt eine Partei die grundsätzlich etwas verändern will :D,07.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/0373fbe8540f7ae08c039faf5a7cbeb6~c5_100x100.jpg?x-expires=1702054800&x-signature=W%2BNNW7V842W7QU4R7Pc8sPEjDzQ%3D,No,---,0
874,luli,luli422,https://www.tiktok.com/@luli422,Gott, wie sie redet ..... als grüne ein Handy? mit Solarstrom aufgeladen,07.09.21,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/40e00cdf9cf14e81738e1720d4deefe5.jpg?x-expires=1702054800&x-signature=nQdhbvk7y9GIq4kmQ4OdEL8Glpo%3D,No,---,0
875,Bj Örn,bjoern.76,https://www.tiktok.com/@bjoern.76,Ich hab die Wahl und weiß schon mal, dass mein Kreuz nicht bei Frau baerbock oder ihrer Partei landet. Lieber eine ökologische und friedliche Partei.,02.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/14b562d6544e2833ff64e059c7efeac5~c5_100x100.jpg?x-expires=1702054800&x-signature=AG6QEeMUz2HOQzUNlDP0B%2B%2FsQDo%3D,No,---,0
876,Leon,leon_uck1,https://www.tiktok.com/@leon_uck1,Wenn jemand die wählt und ich deswegen mein Ford Focus rs abgeben muss wäre das so schlecht,07.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/aab6572a81cfb6b1ce6828670dde149f~c5_100x100.jpg?x-expires=1702054800&x-signature=9WrXFENys1OuXsOvMLGUCeCQX1Y%3D,No,---,0
877,HTDragon,htdragon2010,https://www.tiktok.com/@htdragon2010,die Grünen wird niemand wählen #gegendieGrünen,07.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/13d6c12019d78410765224592201ea3c~c5_100x100.jpg?x-expires=1702054800&x-signature=fxHQRVU04XcvD%2BX8%2FrWesBNI6e8%3D,No,---,0
878,Anni,annika..lara,https://www.tiktok.com/@annika..lara,Liebe, dass sie simsen sagt 😂😂,02.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/396ab029fee65be18455c9b31ca72ad0~c5_100x100.jpg?x-expires=1702054800&x-signature=stk23i7meyeUqh22fYqkCgdQ9Y8%3D,No,---,0
879,Carrie Jane 🧸,caarrieee,https://www.tiktok.com/@caarrieee,kommt sympathisch rüber, aber leider falsche partei,07.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/67653c92d548d3261fb4add3da825a14~c5_100x100.jpg?x-expires=1702054800&x-signature=o82I%2BK9jNWM3rB5TFi32GoeWjEQ%3D,No,---,0
880,torykay,tory_kay,https://www.tiktok.com/@tory_kay,💚,07.09.21,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1607377394131973~c5_100x100.jpg?x-expires=1702054800&x-signature=psWwT1ODWuQO3QEqaC3lua2y6ds%3D,No,---,0
881,Flax,fluox,https://www.tiktok.com/@fluox,diese frau macht mich so unglaublich aggressiv,07.09.21,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/smg6a4afd1f00dd6f71861cc7556cd31c80.jpg?x-expires=1702054800&x-signature=y42O0HoIQbDcLva1KGIp9ZUdQEU%3D,No,---,0
882,.,3milxa,https://www.tiktok.com/@3milxa,@..crush._.mission oh Gott,02.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/5ebb718602fd5525552a9bda95c8f13b~c5_100x100.jpg?x-expires=1702054800&x-signature=oH8JWex60f691sjCVh4%2BS0D4H0g%3D,No,---,0
883,user9001572190569,lavitaebella05,https://www.tiktok.com/@lavitaebella05,omg 😂😂😂😂😂😂😂😂,07.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/428350b55e0b55560d3bb69bf9b7ea05~c5_100x100.jpg?x-expires=1702054800&x-signature=oJFxI%2F1vM7kt58Am3obt7%2F6bHpo%3D,No,---,0
884,CasualWiDia official,casualwidia,https://www.tiktok.com/@casualwidia,simse,07.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c0c54fe960dda38e273da683a3e53462~c5_100x100.jpg?x-expires=1702054800&x-signature=h1P%2FHRir5MUk5bhwRKDODNThlpQ%3D,No,---,0
885,Join_the_gamster_gang,fifa_experimente,https://www.tiktok.com/@fifa_experimente,Macht nen Sympathischen Eindruck aber die Grünen Halt,07.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b2af627a9496a20af01c11b77b078068~c5_100x100.jpg?x-expires=1702054800&x-signature=BN5dcRsEFF7iZR1yUhi6FMiNf0g%3D,No,---,0
886,user3249858524031,lewe940,https://www.tiktok.com/@lewe940,Alles Fake fragen …zurechtgelegte antworten … wer soll das den glaub 😂reine Promotion….,07.09.21,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1702054800&x-signature=3BIf08pZxVHHGSPR9mjSbc6v7zQ%3D,No,---,0
887,Efe,efe_theking,https://www.tiktok.com/@efe_theking,@annalenabaerbock,07.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a754a6dd53b118ca89547496c9739e7~c5_100x100.jpg?x-expires=1702054800&x-signature=a8hi7zLGA9cZ%2BOVN92hnZb%2FRBdA%3D,No,---,0
888,FUCHSI,fuchsiofficial,https://www.tiktok.com/@fuchsiofficial,...Nicht Interessiert...,07.09.21,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/287ae80762874af572138220f43ae40a.jpg?x-expires=1702054800&x-signature=YFI79aR%2FHWQTYjXQO8TJsZYxJiU%3D,No,---,0
889,Clairé,clairefisher10115,https://www.tiktok.com/@clairefisher10115,So sympathisch 🥰,07.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e352f9751d59c384b8a4cdb46e71f401~c5_100x100.jpg?x-expires=1702054800&x-signature=u0U%2FCos8gqrku8n2Y1iovKcdjPw%3D,No,---,0
890,dorfassi,dorfassi,https://www.tiktok.com/@dorfassi,siems mir greta,07.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/0142a23878179f9e1e5cd8df7433c6c4~c5_100x100.jpg?x-expires=1702054800&x-signature=2Fk83sgu9BZUFhWrz0zwqW0xezk%3D,No,---,0
891,Katharina,katastrophal_30,https://www.tiktok.com/@katastrophal_30,💙,02.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1214dc8ccc68fb09cd7bdb62d3498280~c5_100x100.jpg?x-expires=1702054800&x-signature=7%2BnBxGHPzR%2BYotYp364D5Fq4MeI%3D,No,---,0
892,Dieter Bohln,teamkrado123,https://www.tiktok.com/@teamkrado123,Smutz,07.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5b8a1b72dc2b38b2759e26851872dc15~c5_100x100.jpg?x-expires=1702054800&x-signature=G1nafAEYGpT7Q%2FLYcfFk9n2zQ6s%3D,No,---,0
893,damianjake,damianjake,https://www.tiktok.com/@damianjake,Irgendwie wirkt sie sympathisch aber fallt da nicht drauf rein,02.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/fb22b021f86a0ff2e4c2b7d5b452e72f~c5_100x100.jpg?x-expires=1702054800&x-signature=OHtpjiPOz95Intf8DTzPBP5b62U%3D,No,---,0
894,.,m4xik1ng,https://www.tiktok.com/@m4xik1ng,Sie kommt zwar nett rüber ist aber die Flasche für Bundeskanzlerin als Amt,07.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/fe13952083e5219e47ea0d6cf7b0f3d1~c5_100x100.jpg?x-expires=1702054800&x-signature=%2Fs4ZsAiqOZJYpzaYLc6zV0BT3Xg%3D,No,---,0
895,Julia,juliakrtz,https://www.tiktok.com/@juliakrtz,Absolut sympathisch 😍😍😍,07.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/be5540561606152f7a37ed2c6da1b0f6~c5_100x100.jpg?x-expires=1702054800&x-signature=K520T2a1xbhz94E9sEM9Abc6oVk%3D,No,---,0
896,12,jp3.sg,https://www.tiktok.com/@jp3.sg,ich fände sie gut als Bundeskanzlerin zumindestens besser als laschet,07.09.21,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6507521787f6aa42f4e8c0b473860382~c5_100x100.jpg?x-expires=1702054800&x-signature=Q1hbBY07AYUlc0qSYiEg7mlYgKw%3D,No,---,0
897,Muh spielt Hayday,muh_spielt_hayday,https://www.tiktok.com/@muh_spielt_hayday,unwählbar,07.09.21,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7b2005a27ebbffe1741ff0310f9c6411.jpg?x-expires=1702054800&x-signature=4Glc2VUpXKg02VzcBvNGBEAnQeo%3D,No,---,0
898,MAXXX,themax20000,https://www.tiktok.com/@themax20000,🦄 💚,02.09.21,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ab0281e32a9f46b3e2033637c919949f~c5_100x100.jpg?x-expires=1702054800&x-signature=OTo2YP8hr4Es98lfWBAHBjWJYUc%3D,No,---,0
899,𝒞ℯ𝓁𝒾𝓃𝒶,celina.scdt,https://www.tiktok.com/@celina.scdt,@kczji ich Liebe sie,07.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/97e5cc3954ead4cc658a31f8f119c399~c5_100x100.jpg?x-expires=1702054800&x-signature=M%2BsQMU%2FrrA6DxNlhAGc9hYrYF2Y%3D,No,---,0
900,Nele🖤,neles_music,https://www.tiktok.com/@neles_music,💚💚,07.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/7d12975047d749e96151a12edccc3954~c5_100x100.jpg?x-expires=1702054800&x-signature=H4un3TjbtbrrxDZWsVnHLuSu0i8%3D,No,---,0
901,ᥴꫝꪖ᥅ꪶꪮꪻꪻꫀ,char1otte.wgt,https://www.tiktok.com/@char1otte.wgt,Ich habe auf Candy Crush gewartet...,07.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/87651d7b82e30d3a60158f87de6c69e2~c5_100x100.jpg?x-expires=1702054800&x-signature=NLGTiLm3UD6AmT4ymNW04IPs1%2FI%3D,No,---,0
902,Johnny.B,johnny_l1,https://www.tiktok.com/@johnny_l1,Nicht die Grüüüüüünen,02.09.21,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/97211bd55c4c8e68c1b102d258a56ffb.jpg?x-expires=1702054800&x-signature=0xR9Dh6ItlHAQe7WkLgM%2FZv7l6o%3D,No,---,0
903,Timo,hawkeye0711,https://www.tiktok.com/@hawkeye0711,alter die muss eigentlich blond sein😂😂😂,07.09.21,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1631906908614661~c5_100x100.jpg?x-expires=1702054800&x-signature=A1etNoVNyCYAn6kgXK4yCwa6qxk%3D,No,---,0
